P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
FDEN	FAFR	PREI	6.4363049539322965	6.149880604766622e-11	0.9815632765291669	329916003.1875	6413950.25	2430660.3125	555211.75	94670.5	3110424.125	472795.6875	90213.0	4860591.625	28153539.9375	1280464.0	140905.5	281223.625	340776.25	24936.25
PEPA	FAFR	PAXI	7.1397228172748255	4.708455847435289e-13	0.9800779202629838	1034409052.40625	22478390.71875	7779278.84375	1810389.46875	270953.0625	12666645.03125	1525297.53125	363922.5625	15550555.78125	89223300.40625	4222422.9375	470095.1875	899239.0625	1215981.4375	90505.5625
FAFR	PALT	PAXI	6.560332544541026	2.6981084033650404e-11	0.02425031873593492	995226386.0	9582268.375	8573285.125	12606149.375	378117.375	20455887.4375	1667751.9375	312518.0	1939604.0625	86184054.4375	1081801.625	322623.875	944434.25	3732504.75	82835.375
FAFR	PBON	PAXI	5.34772700166837	4.462959268813904e-08	0.01951723697488088	1001173185.03125	9909858.09375	8156087.53125	12723378.90625	371954.9375	20669391.46875	1663740.34375	320674.8125	1883890.65625	86552282.90625	1088228.5625	299758.0625	923651.1875	3762185.1875	84106.3125
FAFR	PEIN	PAXI	5.1025096019021605	1.678817419525913e-07	0.01816895692447385	333071026.546875	3240927.703125	2559960.140625	4223635.328125	125825.03125	6916999.265625	528942.828125	105280.15625	597313.765625	28772570.453125	351406.78125	94117.78125	292851.53125	1258108.65625	25946.03125
FAFR	PSCH	PAXI	4.744694808002082	1.0453757417483445e-06	0.018039717727877793	968061534.75	9669896.25	8803106.5	12376032.125	390843.375	20183838.3125	1691358.6875	309518.75	1887648.1875	83485283.1875	1079836.375	324099.75	996493.375	3670124.625	81008.75
FAIM	FAPA	FAPE	7.135317701479455	4.86166662483356e-13	0.4889614588477781	1217784271.375	9769224.125	9869173.4375	3184516.1875	193627.125	11387751.0	2778886.5	202827.75	3166992.8125	122707516.0625	1459900.625	197414.375	1440732.625	1589979.625	42402.375
FAIM	FAPA	FAPU	6.068933942190066	6.462275159435649e-10	0.43254047518176153	1229092900.328125	9732450.109375	10004030.609375	3229628.734375	180005.21875	11101948.359375	2830481.109375	230079.84375	3134727.484375	123778683.234375	1437629.84375	208165.71875	1455982.96875	1564494.84375	45272.59375
FAIM	FAVI	FAPA	9.182246858909531	0.0	0.524541393171143	398606076.34375	3303385.78125	2289903.46875	990826.96875	43327.1875	3492552.40625	832917.65625	60435.0625	1007128.34375	40111993.34375	490016.1875	51006.9375	361155.6875	484216.1875	12692.4375
FAIM	FAPA	FDEN	8.597163259124232	0.0	0.5299352180654651	1089296414.90625	9448396.09375	8968042.28125	2815010.90625	170053.8125	10021641.28125	2386859.65625	156159.5625	2869542.96875	107971388.59375	1359995.4375	186488.0625	1267555.3125	1394441.5625	34768.5625
FAPA	FAIM	PEPA	5.397526928832524	3.3859434367400354e-08	0.18609406740339365	1215238328.078125	13055928.984375	9994184.046875	3771553.171875	262760.46875	10324447.234375	2646282.234375	223523.21875	2903567.796875	122937427.171875	1603638.71875	188261.84375	1385884.21875	1610960.84375	49225.96875
FAIM	FAVI	FAPE	8.615705731937497	0.0	0.7015690208795763	392313850.828125	3245175.359375	2265791.734375	917623.484375	50763.84375	3507496.359375	789006.484375	63604.71875	1091366.859375	39335841.859375	484869.34375	51798.71875	358451.59375	470989.46875	12410.34375
FAPE	FAIM	PEPA	7.225404466434302	2.5157653738006047e-13	0.1922269982601576	1195401681.875	13265633.5625	10023234.1875	3972255.375	284180.75	10086962.9375	2539721.25	251449.125	2880623.625	120444344.1875	1614758.5	206874.125	1349096.75	1591299.375	53196.375
FAIM	FAVI	FAPU	9.575936919317492	0.0	0.6380430480477806	397489329.203125	3199468.859375	2293013.859375	945691.109375	43299.46875	3469683.421875	799656.296875	70325.21875	1057080.546875	39843403.421875	481714.71875	48309.96875	361249.96875	473233.34375	12590.59375
FAIM	FAPU	FDEN	6.665351813163193	1.3273160348603597e-11	0.08287379270963711	1103107589.296875	7780482.265625	6919793.703125	4624799.953125	137418.53125	11023340.078125	1656221.828125	133247.03125	1924469.890625	110535156.515625	1030418.03125	183809.53125	909456.40625	1760310.15625	32065.78125
FAPU	FAIM	PEPA	6.947576148940679	1.8698376180736886e-12	0.1913136047926079	1205054906.046875	13218442.640625	9799178.828125	3976027.703125	279169.03125	10132922.703125	2581642.453125	233751.65625	2911516.765625	121558122.890625	1629591.15625	208529.15625	1345326.03125	1581391.15625	53524.78125
FAIM	FAVI	FDEN	11.133006292582095	0.0	0.660689739828125	363719504.09375	3165780.40625	2129734.96875	844480.96875	41332.0625	3300199.71875	684847.21875	52862.8125	995678.90625	36176584.28125	463520.5625	45135.8125	322445.1875	443991.4375	11124.5625
FAVI	FAIM	PEPA	18.078982370449477	0.0	0.4524085425690695	387511493.5	4389730.375	3013107.0	1102561.75	92546.375	2485636.75	727648.125	58911.75	1037393.875	38955424.125	542768.625	52595.625	396043.0	417183.625	14213.5
FAIM	FAVI	PAXI	6.0206147585453635	8.719358568498592e-10	0.9844199857930106	338991002.296875	7277481.078125	2209330.515625	523126.828125	80600.03125	3179886.953125	448105.390625	98167.78125	5188319.453125	29097928.015625	1381793.40625	135429.28125	267901.78125	336550.40625	25733.78125
FAIM	FAVI	PINF	5.540830022781463	1.5090432015085753e-08	0.985808735444073	350412745.625	7219149.4375	2298018.1875	535792.375	77573.875	3267917.1875	465649.625	102066.625	5338177.75	30172293.8125	1402763.125	143033.75	275821.0	345244.25	24726.375
FDEN	FAIM	PEPA	9.836666484601187	0.0	0.20473814704105767	1060348837.328125	11851490.921875	8587156.359375	3721830.296875	270947.34375	10101875.984375	2063690.296875	188955.21875	2490574.234375	105174607.546875	1415715.46875	171975.59375	1152615.96875	1509920.84375	43214.59375
FDEN	FAIM	PALT	5.492737105650963	1.9836103204440292e-08	0.982415605140437	963230443.78125	19754886.34375	9122835.78125	1821245.53125	343817.3125	9258590.78125	1599019.65625	287643.4375	14014469.21875	82172266.84375	3741538.5625	473863.1875	1000344.1875	1031668.0625	82351.3125
FDEN	FAIM	PBON	6.113660012344334	4.887414917220667e-10	0.9804824341942275	963606895.078125	18982374.421875	9399519.984375	1835704.046875	355700.46875	9373740.359375	1588392.921875	285351.71875	14012289.234375	82318153.671875	3691945.59375	477193.59375	1028150.84375	1055480.34375	84232.71875
FDEN	FAIM	PINT	4.60752954525778	2.039535927256253e-06	0.9851937504248232	954105919.953125	20076379.984375	9401594.546875	1803976.546875	373178.46875	9247039.796875	1617337.421875	325975.09375	14036127.109375	81145903.609375	3816486.34375	473986.84375	1012698.71875	1037535.59375	86883.96875
FAIM	PALT	PAXI	6.70212547366807	1.0327294575063206e-11	0.024682914543153828	997392222.21875	9967981.96875	8645655.46875	12707320.78125	413839.3125	23013286.96875	1681700.90625	372036.6875	1960732.65625	86411699.59375	1105240.8125	355924.4375	953309.0625	3957381.1875	88499.9375
FAIM	PALT	PESE	5.052323233393414	2.1859720134020932e-07	0.017305228654980576	334447088.0	2727389.0	2598521.5625	4497907.8125	125826.375	7701342.8125	556742.6875	111690.0	626146.5	29148416.625	324542.625	112861.375	299409.375	1367678.25	26113.0
FAIM	PALT	PINF	5.163305484045887	1.215372426033312e-07	0.013027218484802289	1034819333.28125	7201801.40625	7002553.96875	15078882.78125	321496.5625	24478993.78125	1215304.21875	264302.3125	1398291.90625	90455599.59375	756966.5625	268044.3125	728923.1875	4494394.0625	64868.0625
FAIM	PBON	PAXI	4.940665628456948	3.8986242612004673e-07	0.018110148781064504	1006351472.984375	10042478.828125	8152168.890625	12834454.015625	385522.03125	23281954.640625	1702894.515625	382790.28125	1908206.953125	86983244.078125	1095324.40625	341340.53125	946739.78125	4007816.03125	91672.03125
FAIM	PEIN	PAXI	5.743130752484388	4.660943853096455e-09	0.020460913051704346	333424707.703125	3324581.921875	2582680.859375	4249407.546875	127916.21875	7735368.296875	534718.609375	124183.96875	612312.171875	28782136.359375	355831.59375	101199.96875	299376.46875	1330101.09375	26233.21875
FAIM	PESE	PAXI	5.77314507127228	3.902124623422765e-09	0.009072362601467833	347657352.453125	1859614.171875	1493593.734375	6022991.171875	75835.71875	8581308.734375	235404.171875	63308.71875	288391.984375	30513655.046875	180349.34375	61514.59375	149148.59375	1682647.59375	13893.96875
FAIM	PINT	PAXI	5.248732503844193	7.672726454188705e-08	0.01983724814033607	985964903.265625	9940473.796875	9309467.359375	12587183.109375	429878.71875	23010317.734375	1726418.859375	369457.09375	1946226.921875	85099905.796875	1072285.96875	380015.96875	1014534.71875	3948387.59375	90413.09375
FAIM	PSCH	PAXI	5.359707821681911	4.1769813607928086e-08	0.02024117706981671	968784642.125	9979496.5625	8931829.875	12452045.3125	407109.875	22436955.0625	1690877.875	364124.125	1913196.5625	83432311.625	1076624.875	350005.875	997207.25	3863923.375	85724.625
FAPE	FAPA	PEPA	6.750856304122842	7.390532630324742e-12	0.6691957410834501	1211333333.671875	14101693.203125	9769475.015625	3170817.453125	246089.65625	9536150.015625	2846304.078125	251647.28125	3502773.765625	121836401.078125	1778158.53125	209757.03125	1426595.90625	1435689.28125	53809.03125
FAPA	FAPU	PREI	5.211603763498183	9.378803966786364e-08	0.985701570386929	372317844.375	7146012.8125	3130111.5625	659363.125	105581.875	3357536.125	585811.5625	114277.625	5656290.8125	32179788.125	1478579.375	171577.375	355667.625	394602.5	31655.125
FAPA	FAVI	PAXI	6.590114318977596	2.2088553208732264e-11	0.9826341885482585	346763364.6875	7429928.375	2277482.8125	565745.875	83775.75	3084507.75	480571.5625	101830.625	5300109.75	29778922.3125	1424893.125	130624.25	271221.375	357970.875	28698.875
FAPA	FAVI	PEEX	5.240906886830168	8.005281459944058e-08	0.9859485435510263	343751802.25	6666228.4375	2244589.5	553794.5625	77399.25	2983912.8125	486184.875	97509.875	5230153.8125	29595135.25	1362099.25	129375.625	269715.125	352164.125	27539.25
FAPA	FAVI	PINF	6.913216673725296	2.383648833870211e-12	0.981972696280491	355803971.890625	7257893.609375	2339808.546875	582208.734375	79849.21875	3209889.546875	491708.234375	98845.46875	5421398.296875	30645204.234375	1419658.71875	131521.46875	281321.59375	370574.84375	27218.59375
FAPA	FAVI	PREI	6.2766034424419574	1.7376833305604578e-10	0.9834809987805562	120122103.875	2341021.8125	794777.375	201499.8125	26764.375	1057076.4375	173455.5	35868.875	1843111.4375	10334018.75	475436.625	45219.875	96308.75	125137.875	10020.625
FDEN	FAPA	PEPA	12.497759271639831	0.0	0.5718153016650176	1072597352.078125	12702259.171875	8699448.609375	2905276.046875	235488.59375	9392018.484375	2302083.671875	186608.84375	3107611.359375	105940643.046875	1566811.09375	177438.46875	1231925.34375	1346852.34375	45330.84375
FAPA	PEPA	PEIN	5.8133308106786465	3.0717040022665287e-09	0.9828456262262701	368316363.046875	6932151.265625	4191066.640625	710131.640625	134419.65625	3295620.953125	625268.828125	106363.40625	5487413.328125	31929750.078125	1417479.78125	185264.03125	417718.40625	394531.78125	35898.15625
FAPA	PALT	PAXI	5.507719506965341	1.8220710495953085e-08	0.020179446902691814	1020538361.9375	10044359.75	8804311.0625	13094582.625	408782.125	22811673.4375	1763461.25	365279.625	1996826.1875	88350909.625	1136189.75	368119.125	973403.375	4073320.625	89736.5
FAPA	PBON	PAXI	4.9757990741012454	3.2539701688705236e-07	0.018056374744394636	1028891940.75	10410117.25	8362701.125	13251982.25	399944.125	22975034.125	1775264.875	374738.25	1986303.375	88948598.25	1157254.625	337694.625	960236.0	4116616.875	93445.5
FAPA	PCOR	PAXI	4.790874251518527	8.313428638828668e-07	0.016158961641245605	1032842280.5	9756259.25	7942738.875	13637911.375	387896.25	23428761.125	1661274.375	341413.25	1857983.0	89155790.0	1074252.5	307115.5	912769.5	4198234.5	89295.0
FAPA	PSCH	PAXI	4.682342938843649	1.4196848483472024e-06	0.01740643262584227	991452352.125	10198153.125	9048888.5625	12863148.6875	431526.25	22363887.0	1749186.5	366807.25	1946067.9375	85525736.8125	1139879.25	372237.375	1016153.5	4002623.875	87604.75
FAPU	FAPE	FDEN	5.5526899518281985	1.4101530165788745e-08	0.09859654439302956	1143447134.9375	6228614.8125	5544083.4375	3467738.5625	86916.0	7592526.125	1530201.75	84235.875	1742131.75	118415547.5	846710.75	106669.25	758756.125	1242149.625	19473.5
FAPE	FAVI	PEPA	7.409690036366086	6.372680161348399e-14	0.6538804273174863	384846235.9375	4543192.5	2349036.5	980422.1875	54788.875	3075480.3125	865864.375	81291.375	1082284.125	38378920.1875	566075.0	55631.125	373076.25	449119.375	14703.875
FAPE	FAVI	PAXI	5.239497519814063	8.066636525416726e-08	0.9857133362810464	339358729.125	7244201.375	2362356.25	538009.25	83551.5	2895428.5	471423.75	99288.75	5065513.5	29143395.75	1364575.75	137119.125	282543.625	327125.875	28327.875
FAPE	FAVI	PINF	6.710450512047822	9.755196650473863e-12	0.9818925529124486	351206382.640625	7265070.359375	2407723.296875	570012.984375	82893.71875	3028436.734375	483030.421875	97082.59375	5199737.859375	30247956.796875	1377701.09375	141557.21875	289719.84375	341333.84375	28132.59375
FAPE	FAVI	PINT	5.01531706502738	2.651554420474156e-07	0.9858954870181654	346394380.640625	7317013.484375	2376362.734375	590636.671875	97665.21875	2990863.859375	523671.296875	111504.71875	5204503.671875	29840804.484375	1396948.96875	138299.09375	292999.59375	345543.84375	29818.71875
FAPE	FAVI	PREI	5.10210884846863	1.682376146172615e-07	0.9859860738482934	117579185.625	2271662.6875	818035.6875	193421.125	27270.875	1007367.0625	170929.25	33790.125	1753403.375	10121685.1875	455717.125	47129.75	99154.5	116310.5	9655.125
FDEN	FAPE	PEPA	7.4093951422198066	6.394884621840902e-14	0.9513157860410709	1090263922.09375	14924158.15625	5256950.03125	1576280.28125	172366.1875	6312346.21875	1304520.21875	135796.8125	6614858.34375	108953205.71875	2288472.9375	129773.0625	693950.9375	796870.6875	33258.3125
FAPE	PALT	PAXI	5.528440511506947	1.6195266683283194e-08	0.020639103544254956	1009918441.046875	10133686.765625	8830162.390625	12790302.140625	399509.40625	21991638.828125	1741899.453125	349798.90625	1974734.078125	87410405.828125	1115327.78125	327263.15625	977343.78125	3899495.65625	84723.78125
FAPE	PBON	PAXI	6.142153666164856	4.0865466566231134e-10	0.022631097374840415	1016157969.546875	10489635.953125	8297224.890625	12921068.578125	394624.53125	22102016.890625	1735987.203125	360738.40625	1994979.140625	87925749.828125	1136627.03125	322595.78125	956305.53125	3950673.15625	89140.53125
FAPE	PEIN	PAXI	5.361046294275908	4.1461568955902806e-08	0.01934899182720679	336411596.25	3409404.6875	2637441.125	4252675.1875	132800.25	7316331.8125	547303.25	121741.5	620413.0625	29018875.625	362456.125	100196.25	306466.25	1300423.375	26923.25
FAPE	PREI	PAXI	4.634743130020517	1.788831187177209e-06	0.017156279046523178	339513725.625	3543972.6875	2613004.625	4308593.1875	127367.125	7434433.375	584223.3125	121891.0	649235.0	29269337.6875	379548.0	102303.375	314005.0	1315343.625	29286.375
FAPE	PSCH	PAXI	5.083991791690175	1.8510878185828972e-07	0.019353807692295482	981155469.71875	10274710.40625	8978229.09375	12547097.84375	424590.1875	21500935.15625	1736653.78125	365051.4375	1950006.21875	84548966.34375	1110558.5625	348549.8125	1028662.0625	3819567.4375	86062.9375
FDEN	FAPU	PEPA	8.878417023807568	0.0	0.9047922002046781	1087882446.921875	14278356.265625	6643314.453125	1991914.203125	196186.90625	7757605.765625	1633381.515625	167108.53125	5040639.953125	108596538.953125	2023115.40625	151928.90625	877443.90625	1013018.90625	38799.40625
FDEN	FAPU	PALT	5.117350438320172	1.552028540130479e-07	0.9888035613417433	989623449.1875	20981638.75	6347768.5	1312668.4375	250742.875	7254922.0	1136948.0625	225940.25	16655537.3125	85243843.125	4224237.875	361578.25	689316.375	774561.5	66601.5
FDEN	FAPU	PBON	7.248347607008879	2.1249668691325496e-13	0.9842085170229912	992925154.0625	20350357.4375	6475626.5	1363336.875	254350.375	7371749.1875	1113444.5625	229639.75	16688051.625	85678080.125	4195555.0	369021.625	701212.75	796015.75	68832.375
FDEN	FAPU	PCOR	4.665671558489131	1.539770317915412e-06	0.9898677488707678	1002612513.25	20182066.25	6550823.125	1315006.125	237650.75	7304284.25	1154096.625	242075.875	16874110.125	85947622.0	4210843.625	366548.0	705558.75	765273.875	69167.375
FDEN	FAPU	PEEX	5.860428061882488	2.315873937064339e-09	0.9872658504535472	952583248.46875	18780817.84375	6242584.65625	1229660.34375	221222.9375	7222819.09375	1036212.65625	209004.6875	16034017.96875	81458295.78125	3992296.1875	343733.5625	663198.4375	746212.5625	65725.8125
FDEN	FAPU	PEIN	6.718685474489338	9.21973608569715e-12	0.9856418579226192	331139330.3125	6558651.125	2111574.875	430886.5625	75374.875	2443644.6875	355494.0	74753.875	5530959.25	28355212.0625	1385807.25	116903.625	224568.5	260301.625	21838.375
FDEN	FAPU	PINT	5.724739867837044	5.194841889988311e-09	0.9874777041592719	985690209.421875	21289528.265625	6200333.203125	1334765.078125	268197.53125	7359406.203125	1137378.828125	260893.28125	16702777.015625	84626191.515625	4326535.53125	361128.90625	675790.78125	782459.03125	70003.40625
FDEN	FAPU	PREI	7.094858930244757	6.518119377574294e-13	0.9847832156548907	335007548.0625	6628733.6875	2207575.1875	449857.1875	83920.375	2501548.0625	368657.3125	74328.625	5623662.0625	28716657.8125	1403249.125	123089.125	235314.125	265397.125	23124.125
PEPA	FAPU	PAXI	5.614048427230361	9.909030929122764e-09	0.983244788717342	1051226229.703125	23097506.234375	9435065.046875	1965677.296875	326129.96875	13206398.171875	1729509.421875	417850.71875	15588530.859375	90590946.234375	4265948.71875	553765.71875	1051359.84375	1338654.34375	104168.71875
PEPA	FAPU	PINF	4.718932627323766	1.1868298931405619e-06	0.9860715151051672	1088090354.484375	22458820.328125	9654907.453125	2000812.953125	316922.78125	13858500.578125	1799282.203125	436609.15625	16066715.703125	94039326.953125	4303724.53125	574376.03125	1074466.40625	1400178.28125	107077.15625
FAPU	PALT	PAXI	7.462139753368297	4.285460875053104e-14	0.027306853102710756	1005798248.328125	10204636.984375	8764717.234375	12821528.109375	420294.59375	21974786.359375	1689822.984375	358073.09375	2002328.359375	87316140.859375	1125078.71875	342876.71875	956886.59375	3910039.34375	85194.71875
FAPU	PBON	PAXI	6.271279598263362	1.7981349742512975e-10	0.02284235334427442	1013285526.78125	10421671.15625	8237644.46875	12897171.53125	394798.3125	22164756.15625	1697738.84375	363285.3125	1959540.40625	87704047.34375	1140747.0625	315125.4375	944683.0625	3935498.4375	89053.6875
FAPU	PEIN	PAXI	6.251444585221665	2.0419688162576222e-10	0.022044380967876337	337053129.59375	3424140.78125	2541686.34375	4295421.09375	130489.9375	7365972.90625	535706.65625	119400.5625	620455.46875	29076864.96875	365554.9375	95840.1875	296208.9375	1311343.4375	26932.1875
FAPU	PINT	PAXI	4.687935289953283	1.3814550126056702e-06	0.017516011257636754	1000591305.9375	10144596.5625	9374812.875	12760345.125	447261.25	21851758.125	1738134.5	359658.875	1934641.6875	86544203.5625	1096680.5	371280.625	1024675.875	3922537.75	92480.75
FAPU	PREI	PAXI	5.656367372404902	7.752089414836405e-09	0.02048695656597151	339142513.6875	3560717.0625	2540325.875	4321498.5	127719.125	7506793.8125	566526.1875	121545.5	645063.125	29239674.125	382078.0	104196.0	304213.625	1326526.625	29214.75
FAPU	PREI	PESE	4.897187217902704	4.86785230235931e-07	0.01637749193691048	113433163.25	972734.6875	769762.125	1518568.3125	40920.875	2493101.3125	182693.125	36668.625	204935.6875	9812446.75	108611.625	32955.625	95819.5	455751.625	8903.875
FDEN	FAVI	PEPA	11.88865667634462	0.0	0.6173125020213236	354116330.5	4317106.5625	2179117.3125	889407.375	51005.5	3065133.9375	711915.0	60909.5	998227.625	34966332.6875	533646.125	48368.125	333180.5	426320.25	12502.0
FDEN	FAVI	PAXI	4.863170785017764	5.783971617212558e-07	0.9861005366180906	313877527.9375	6665130.6875	2183450.25	493852.5	78637.125	2887577.8125	434572.9375	88389.875	4640174.75	26611187.25	1246421.625	128567.0	255914.125	310721.0	26073.125
FDEN	FAVI	PBON	5.345509881464375	4.517920348945381e-08	0.9848653174424812	323890755.9375	6552010.875	2197821.9375	520430.5	79555.25	2966065.25	453717.8125	92768.125	4794939.5	27691243.5625	1259171.375	133945.625	259130.5	327119.75	24724.0
FDEN	FAVI	PEEX	4.744888741849305	1.0443749811628322e-06	0.9863405067284792	311053595.15625	6026461.65625	2128104.34375	493169.15625	76255.4375	2891701.21875	435324.40625	82298.8125	4612245.09375	26443062.90625	1201723.4375	128121.6875	247201.9375	310918.8125	25036.9375
FDEN	FAVI	PEIN	4.7703646127320445	9.206144055973198e-07	0.9865988171601244	107878413.8125	2117575.375	726022.625	168198.4375	25177.25	975172.1875	148584.375	29520.25	1592577.125	9159430.1875	419209.75	44306.25	85747.25	106192.375	7554.75
FDEN	FAVI	PESE	4.742578811096776	1.0563549841524633e-06	0.985984786891752	103500471.703125	2159661.421875	710370.171875	171695.859375	29182.09375	965744.796875	151990.359375	30544.96875	1538292.734375	8824216.671875	408281.46875	43227.59375	84159.34375	103979.21875	8925.59375
FDEN	FAVI	PINF	4.823339151347521	7.068073422100696e-07	0.9864801538678899	325669014.359375	6632171.328125	2228284.578125	505081.578125	76891.90625	2964664.015625	445578.765625	87282.78125	4787221.640625	27745159.140625	1271995.28125	132725.65625	265415.40625	318814.90625	24968.65625
FDEN	FAVI	PINT	5.915690748330752	1.6580099515550728e-09	0.9832375053042124	321845344.40625	6887246.65625	2181255.53125	531934.71875	91956.9375	2958181.78125	457570.71875	100894.4375	4819539.21875	27350302.90625	1299954.8125	133412.8125	262124.1875	324900.6875	26778.1875
FDEN	FAVI	PREI	7.549208327384265	2.2093438190040615e-14	0.978918076409871	109363863.4375	2140613.9375	756470.5	181004.5	28219.875	1010139.6875	149389.5625	30192.625	1617397.625	9306925.875	422471.625	45718.5	88829.375	111112.0	8462.875
PEPA	FAVI	PAXI	8.251646514492135	0.0	0.9763174598147161	334701488.125	7162083.6875	2394096.25	595329.6875	86100.25	4101433.75	487096.8125	124480.125	4949018.75	28639169.9375	1324811.75	149179.875	284831.625	401972.25	29850.125
PEPA	FAVI	PINF	7.130717814363632	5.027089855502709e-13	0.9796092788317075	346279836.734375	7084423.078125	2479268.828125	610325.703125	84239.40625	4288526.640625	514869.015625	131331.03125	5100791.015625	29762913.390625	1346119.78125	154525.53125	300699.28125	420666.28125	28871.28125
FAVI	PINF	PAXI	4.868316062997008	5.635464439546212e-07	0.016097074267023205	338230938.125	2880878.5	2725072.6875	4401171.3125	257622.375	6818153.0	504891.375	104287.5	568636.1875	29117953.0625	328993.125	97856.25	300979.25	1255946.25	32711.0
FAVI	PREI	PAXI	4.632010912991299	1.8126011844810108e-06	0.01731773933879771	108879998.515625	1068222.609375	841832.046875	1362875.609375	40153.96875	2206173.984375	180030.921875	34347.46875	200876.109375	9316846.546875	117031.96875	31356.59375	98008.71875	399328.59375	8463.34375
FDEN	PEPA	PBON	4.831042479122927	6.800061629341769e-07	0.9831724578246815	959047721.828125	18547412.609375	12021112.359375	1959639.984375	425108.21875	9806110.234375	1755890.734375	297708.09375	13660222.859375	81693824.859375	3581997.09375	501537.71875	1185177.46875	1097670.84375	89678.09375
FDEN	PEPA	PEIN	6.490425137965496	4.3006931349509614e-11	0.977767349805659	318407788.4375	5929447.5	3915944.5	646506.8125	131413.0	3219168.0625	556748.75	93602.5	4504209.0	26968303.8125	1185416.0	164625.75	378678.75	355370.375	28877.75
FDEN	PEPA	PESE	4.63265691096454	1.8069538858522805e-06	0.9835567817542795	305863397.796875	6200111.578125	3773494.328125	629610.890625	129427.90625	3136182.328125	565621.765625	97908.28125	4393153.390625	25915090.203125	1165385.28125	158577.65625	377307.40625	345135.03125	30528.15625
PEPA	PALT	PAXI	7.686564779526403	7.549516567451064e-15	0.027685472118999355	1042136716.8125	10372877.875	8870259.1875	13477732.25	417930.625	26386001.4375	1803113.125	410858.0	2135533.6875	90404737.0	1170869.375	405314.125	977693.375	4260439.0	97380.125
PEPA	PBON	PAXI	9.914881442604802	0.0	0.034664148908838725	1050898764.71875	10809778.40625	8314923.90625	13665255.78125	411980.4375	26535067.40625	1753828.65625	409458.3125	2181554.90625	91163433.78125	1185027.4375	418670.5625	950495.1875	4287093.3125	101706.1875
PEPA	PCOR	PAXI	6.420417058223502	6.827005627485505e-11	0.02132448506674587	1049461223.75	10158892.0625	7923865.0625	13978029.875	396707.75	26890859.0	1688729.5625	379941.875	1956502.6875	90746858.25	1093794.75	360012.25	932279.875	4384032.625	95180.625
PEPA	PEEX	PAXI	5.646006142439886	8.23362944490924e-09	0.008215955569864696	1095676592.96875	5892093.78125	3438940.53125	19069034.65625	232132.0625	29424466.09375	677880.84375	194545.0625	830233.46875	96026118.46875	569735.5625	169572.4375	382174.6875	5395599.3125	45044.0625
PEPA	PEIN	PAXI	9.464035107435292	0.0	0.032542258090270275	347303968.21875	3498970.03125	2523812.40625	4509278.65625	130610.4375	8771691.96875	558124.21875	134681.5625	691028.71875	30090069.84375	379704.4375	116764.4375	299434.3125	1426908.3125	28588.4375
PEPA	PESE	PAXI	9.014885958443998	0.0	0.014084585368771482	363382741.328125	1928377.546875	1603967.984375	6377553.046875	75524.59375	9734489.546875	250133.234375	66225.09375	337668.296875	31927631.484375	193767.09375	73794.84375	153833.71875	1800109.84375	15538.34375
PEPA	PINF	PAXI	4.706007830248408	1.2645483120632406e-06	0.014836046264426164	1078463115.59375	9800363.03125	8362784.71875	14597828.96875	788979.4375	28166180.90625	1683375.65625	425623.8125	1877860.46875	93695243.21875	1082972.4375	388624.0625	958639.0625	4598373.0625	113838.5625
PEPA	PINT	PAXI	7.424952877162582	5.684341886080802e-14	0.027022611916788376	1028932438.3125	10363927.25	9378028.5	13368854.1875	460285.25	26056465.3125	1807758.625	403404.75	2128846.25	89153428.9375	1129117.75	453446.875	1029264.625	4265984.25	102480.125
PEPA	PREI	PAXI	6.759480993049679	6.963984944263757e-12	0.02412169086350289	348827643.546875	3628936.828125	2573444.078125	4541535.140625	135709.40625	8986537.953125	604448.640625	144462.78125	701765.265625	30139333.828125	392572.78125	116357.65625	312278.40625	1452396.78125	32207.90625
PEPA	PSCH	PAXI	8.076787501208653	3.3306690738754696e-16	0.029281642392643907	1010245516.765625	10524470.171875	8885071.796875	13178433.546875	439896.46875	25821464.859375	1748368.734375	422582.71875	2093155.734375	87157320.484375	1146224.09375	397217.34375	1020868.71875	4180325.59375	94282.96875
PEPA	PBON	PEEX	4.656437963765853	1.6104128626182046e-06	0.01606784587164605	1047489772.703125	7829226.484375	7904726.796875	13848578.171875	361782.84375	26108753.609375	1773313.734375	363566.21875	1970505.671875	91361612.796875	956405.34375	389732.96875	916455.21875	4339144.46875	90237.96875
PEPA	PBON	PINF	6.48949757185485	4.327249669699995e-11	0.016086059746145957	1092098276.484375	7808087.953125	7036409.765625	16091674.640625	330401.15625	28433860.953125	1322832.453125	320845.65625	1564289.015625	95757584.890625	843997.40625	333672.28125	738894.90625	4886432.78125	74432.65625
PEPA	PEIN	PCOR	4.890575374332376	5.034213707011403e-07	0.01146866834581772	366062847.609375	2060761.578125	1888997.578125	5567928.703125	93720.03125	9447673.515625	432840.890625	91525.40625	492416.765625	32074012.515625	243647.78125	84571.03125	225961.65625	1666736.65625	19157.28125
