t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
CACA,FABR,PEPA,PESE,0.099588477,0.096296296,0.804115226,1215
CAHE,FABR,PEPA,PESE,0.100411523,0.097119342,0.802469136,1215
CAIR,FABR,PEPA,PESE,0.100411523,0.094650206,0.804938272,1215
CAOV,FABR,PEPA,PESE,0.099588477,0.097942387,0.802469136,1215
CAPY,FABR,PEPA,PESE,0.102057613,0.101234568,0.796707819,1215
CASE,FABR,PEPA,PESE,0.099588477,0.097119342,0.803292181,1215
CATH,FABR,PEPA,PESE,0.099588477,0.095473251,0.804938272,1215
BOER,FAPA,PEPA,PESE,0.019753086,0.023868313,0.956378601,1215
CACA,FAPA,PEPA,PESE,0.072427984,0.072427984,0.855144033,1215
CAHE,FAPA,PEPA,PESE,0.073251029,0.073251029,0.853497942,1215
CAIR,FAPA,PEPA,PESE,0.073251029,0.071604938,0.855144033,1215
CAOV,FAPA,PEPA,PESE,0.073251029,0.073251029,0.853497942,1215
CAPY,FAPA,PEPA,PESE,0.071604938,0.077366255,0.851028807,1215
CASE,FAPA,PEPA,PESE,0.073251029,0.072427984,0.854320988,1215
CATH,FAPA,PEPA,PESE,0.072427984,0.071604938,0.855967078,1215
FABR,FAPA,PEPA,PESE,0.30781893,0.223045267,0.469135802,1215
BOER,FDEN,PEPA,PESE,0.025514403,0.025514403,0.948971193,1215
CACA,FDEN,PEPA,PESE,0.082304527,0.087242798,0.830452675,1215
CAHE,FDEN,PEPA,PESE,0.082304527,0.088888889,0.828806584,1215
CAIR,FDEN,PEPA,PESE,0.083950617,0.085596708,0.830452675,1215
CAOV,FDEN,PEPA,PESE,0.083950617,0.088065844,0.827983539,1215
CAPY,FDEN,PEPA,PESE,0.082304527,0.090534979,0.827160494,1215
CASE,FDEN,PEPA,PESE,0.081481481,0.088888889,0.82962963,1215
CATH,FDEN,PEPA,PESE,0.081481481,0.087242798,0.83127572,1215
FABR,FDEN,PEPA,PESE,0.320987654,0.284773663,0.394238683,1215
FAPA,FDEN,PEPA,PESE,0.413168724,0.358024691,0.228806584,1215
BOER,PAXI,PEPA,PESE,0.011522634,0.981069959,0.007407407,1215
CACA,PAXI,PEPA,PESE,0.004115226,0.991769547,0.004115226,1215
CAHE,PAXI,PEPA,PESE,0.004938272,0.990123457,0.004938272,1215
CAIR,PAXI,PEPA,PESE,0.004115226,0.992592593,0.003292181,1215
CAOV,PAXI,PEPA,PESE,0.004938272,0.991769547,0.003292181,1215
CAPY,PAXI,PEPA,PESE,0.004115226,0.992592593,0.003292181,1215
CASE,PAXI,PEPA,PESE,0.004938272,0.990946502,0.004115226,1215
CATH,PAXI,PEPA,PESE,0.004115226,0.990946502,0.004938272,1215
FABR,PAXI,PEPA,PESE,0.004115226,0.991769547,0.004115226,1215
FAPA,PAXI,PEPA,PESE,0.003292181,0.993415638,0.003292181,1215
FDEN,PAXI,PEPA,PESE,0.004115226,0.994238683,0.001646091,1215
BOER,PBON,PEPA,PESE,0.053497942,0.898765432,0.047736626,1215
CACA,PBON,PEPA,PESE,0.007407407,0.979423868,0.013168724,1215
CAHE,PBON,PEPA,PESE,0.008230453,0.976131687,0.01563786,1215
CAIR,PBON,PEPA,PESE,0.007407407,0.979423868,0.013168724,1215
CAOV,PBON,PEPA,PESE,0.007407407,0.979423868,0.013168724,1215
CAPY,PBON,PEPA,PESE,0.007407407,0.976954733,0.01563786,1215
CASE,PBON,PEPA,PESE,0.007407407,0.977777778,0.014814815,1215
CATH,PBON,PEPA,PESE,0.009053498,0.976954733,0.01399177,1215
FABR,PBON,PEPA,PESE,0.008230453,0.983539095,0.008230453,1215
FAPA,PBON,PEPA,PESE,0.007407407,0.985185185,0.007407407,1215
FDEN,PBON,PEPA,PESE,0.008230453,0.982716049,0.009053498,1215
PAXI,PBON,PEPA,PESE,0.036213992,0.054320988,0.909465021,1215
BOER,PCOR,PEPA,PESE,0.042798354,0.915226337,0.041975309,1215
CACA,PCOR,PEPA,PESE,0.008230453,0.98436214,0.007407407,1215
CAHE,PCOR,PEPA,PESE,0.009053498,0.981069959,0.009876543,1215
CAIR,PCOR,PEPA,PESE,0.009053498,0.983539095,0.007407407,1215
CAOV,PCOR,PEPA,PESE,0.007407407,0.985185185,0.007407407,1215
CAPY,PCOR,PEPA,PESE,0.008230453,0.981893004,0.009876543,1215
CASE,PCOR,PEPA,PESE,0.007407407,0.983539095,0.009053498,1215
CATH,PCOR,PEPA,PESE,0.009876543,0.981893004,0.008230453,1215
FABR,PCOR,PEPA,PESE,0.005761317,0.987654321,0.006584362,1215
FAPA,PCOR,PEPA,PESE,0.003292181,0.990123457,0.006584362,1215
FDEN,PCOR,PEPA,PESE,0.005761317,0.986831276,0.007407407,1215
PAXI,PCOR,PEPA,PESE,0.037860082,0.064197531,0.897942387,1215
PBON,PCOR,PEPA,PESE,0.597530864,0.246090535,0.156378601,1215
BOER,PEEX,PEPA,PESE,0.011522634,0.981069959,0.007407407,1215
CACA,PEEX,PEPA,PESE,0.004938272,0.990946502,0.004115226,1215
CAHE,PEEX,PEPA,PESE,0.004938272,0.990123457,0.004938272,1215
CAIR,PEEX,PEPA,PESE,0.004938272,0.991769547,0.003292181,1215
CAOV,PEEX,PEPA,PESE,0.004938272,0.991769547,0.003292181,1215
CAPY,PEEX,PEPA,PESE,0.004938272,0.990946502,0.004115226,1215
CASE,PEEX,PEPA,PESE,0.004938272,0.990946502,0.004115226,1215
CATH,PEEX,PEPA,PESE,0.005761317,0.990123457,0.004115226,1215
FABR,PEEX,PEPA,PESE,0.005761317,0.990946502,0.003292181,1215
FAPA,PEEX,PEPA,PESE,0.003292181,0.993415638,0.003292181,1215
FDEN,PEEX,PEPA,PESE,0.004115226,0.993415638,0.002469136,1215
PAXI,PEEX,PEPA,PESE,0.260082305,0.459259259,0.280658436,1215
PBON,PEEX,PEPA,PESE,0.049382716,0.911111111,0.039506173,1215
PCOR,PEEX,PEPA,PESE,0.054320988,0.899588477,0.046090535,1215
BOER,CACA,CAHE,PINT,0.012345679,0.004938272,0.982716049,1215
BOER,CACA,CAIR,PINT,0.011522634,0.005761317,0.982716049,1215
BOER,CAHE,CAIR,PINT,0.008230453,0.010699588,0.981069959,1215
CACA,CAHE,CAIR,PINT,0.280658436,0.274074074,0.44526749,1215
BOER,CACA,CAOV,PINT,0.008230453,0.006584362,0.985185185,1215
BOER,CAHE,CAOV,PINT,0.004938272,0.012345679,0.982716049,1215
CACA,CAHE,CAOV,PINT,0.26255144,0.264197531,0.473251029,1215
BOER,CAIR,CAOV,PINT,0.004938272,0.009053498,0.98600823,1215
CACA,CAIR,CAOV,PINT,0.273251029,0.275720165,0.451028807,1215
CAHE,CAIR,CAOV,PINT,0.30617284,0.364609053,0.329218107,1215
BOER,CACA,CAPY,PINT,0.022222222,0.022222222,0.955555556,1215
BOER,CAHE,CAPY,PINT,0.023045267,0.027160494,0.949794239,1215
CACA,CAHE,CAPY,PINT,0.919341564,0.040329218,0.040329218,1215
BOER,CAIR,CAPY,PINT,0.022222222,0.024691358,0.95308642,1215
CACA,CAIR,CAPY,PINT,0.92345679,0.03127572,0.04526749,1215
CAHE,CAIR,CAPY,PINT,0.922633745,0.032098765,0.04526749,1215
BOER,CAOV,CAPY,PINT,0.023045267,0.023045267,0.953909465,1215
CACA,CAOV,CAPY,PINT,0.918518519,0.027160494,0.054320988,1215
CAHE,CAOV,CAPY,PINT,0.922633745,0.026337449,0.051028807,1215
CAIR,CAOV,CAPY,PINT,0.925925926,0.037037037,0.037037037,1215
BOER,CACA,CASE,PINT,0.009053498,0.008230453,0.982716049,1215
BOER,CAHE,CASE,PINT,0.005761317,0.010699588,0.983539095,1215
CACA,CAHE,CASE,PINT,0.274074074,0.311111111,0.414814815,1215
BOER,CAIR,CASE,PINT,0.007407407,0.010699588,0.981893004,1215
CACA,CAIR,CASE,PINT,0.286419753,0.320987654,0.392592593,1215
CAHE,CAIR,CASE,PINT,0.371193416,0.330041152,0.298765432,1215
BOER,CAOV,CASE,PINT,0.008230453,0.004938272,0.986831276,1215
CACA,CAOV,CASE,PINT,0.272427984,0.325102881,0.402469136,1215
CAHE,CAOV,CASE,PINT,0.403292181,0.305349794,0.291358025,1215
CAIR,CAOV,CASE,PINT,0.399176955,0.288888889,0.311934156,1215
BOER,CAPY,CASE,PINT,0.024691358,0.023045267,0.952263374,1215
CACA,CAPY,CASE,PINT,0.030452675,0.909465021,0.060082305,1215
CAHE,CAPY,CASE,PINT,0.026337449,0.919341564,0.054320988,1215
CAIR,CAPY,CASE,PINT,0.037037037,0.913580247,0.049382716,1215
CAOV,CAPY,CASE,PINT,0.030452675,0.928395062,0.041152263,1215
BOER,CACA,CATH,PINT,0.010699588,0.005761317,0.983539095,1215
BOER,CAHE,CATH,PINT,0.007407407,0.011522634,0.981069959,1215
CACA,CAHE,CATH,PINT,0.26255144,0.298765432,0.438683128,1215
BOER,CAIR,CATH,PINT,0.004938272,0.009053498,0.98600823,1215
CACA,CAIR,CATH,PINT,0.267489712,0.284773663,0.447736626,1215
CAHE,CAIR,CATH,PINT,0.330864198,0.348148148,0.320987654,1215
BOER,CAOV,CATH,PINT,0.010699588,0.004938272,0.98436214,1215
CACA,CAOV,CATH,PINT,0.265020576,0.27654321,0.458436214,1215
CAHE,CAOV,CATH,PINT,0.33744856,0.320164609,0.342386831,1215
CAIR,CAOV,CATH,PINT,0.33909465,0.320164609,0.340740741,1215
BOER,CAPY,CATH,PINT,0.024691358,0.023045267,0.952263374,1215
CACA,CAPY,CATH,PINT,0.027983539,0.929218107,0.042798354,1215
CAHE,CAPY,CATH,PINT,0.035390947,0.925925926,0.038683128,1215
CAIR,CAPY,CATH,PINT,0.041975309,0.926748971,0.03127572,1215
CAOV,CAPY,CATH,PINT,0.044444444,0.92345679,0.032098765,1215
BOER,CASE,CATH,PINT,0.010699588,0.008230453,0.981069959,1215
CACA,CASE,CATH,PINT,0.319341564,0.306995885,0.373662551,1215
CAHE,CASE,CATH,PINT,0.333333333,0.394238683,0.272427984,1215
CAIR,CASE,CATH,PINT,0.313580247,0.403292181,0.283127572,1215
CAOV,CASE,CATH,PINT,0.318518519,0.405761317,0.275720165,1215
CAPY,CASE,CATH,PINT,0.053497942,0.028806584,0.917695473,1215
BOER,CACA,FABR,PINT,0.083950617,0.097119342,0.818930041,1215
BOER,CAHE,FABR,PINT,0.084773663,0.100411523,0.814814815,1215
CACA,CAHE,FABR,PINT,0.973662551,0.01399177,0.012345679,1215
BOER,CAIR,FABR,PINT,0.084773663,0.098765432,0.816460905,1215
CACA,CAIR,FABR,PINT,0.978600823,0.012345679,0.009053498,1215
CAHE,CAIR,FABR,PINT,0.978600823,0.011522634,0.009876543,1215
BOER,CAOV,FABR,PINT,0.084773663,0.097119342,0.818106996,1215
CACA,CAOV,FABR,PINT,0.978600823,0.009053498,0.012345679,1215
CAHE,CAOV,FABR,PINT,0.976954733,0.008230453,0.014814815,1215
CAIR,CAOV,FABR,PINT,0.981893004,0.006584362,0.011522634,1215
BOER,CAPY,FABR,PINT,0.088888889,0.095473251,0.81563786,1215
CACA,CAPY,FABR,PINT,0.899588477,0.039506173,0.06090535,1215
CAHE,CAPY,FABR,PINT,0.893004115,0.042798354,0.064197531,1215
CAIR,CAPY,FABR,PINT,0.897119342,0.040329218,0.06255144,1215
CAOV,CAPY,FABR,PINT,0.897119342,0.041975309,0.06090535,1215
BOER,CASE,FABR,PINT,0.083127572,0.098765432,0.818106996,1215
CACA,CASE,FABR,PINT,0.972839506,0.008230453,0.018930041,1215
CAHE,CASE,FABR,PINT,0.975308642,0.008230453,0.016460905,1215
CAIR,CASE,FABR,PINT,0.976131687,0.006584362,0.017283951,1215
CAOV,CASE,FABR,PINT,0.982716049,0.006584362,0.010699588,1215
CAPY,CASE,FABR,PINT,0.894650206,0.06255144,0.042798354,1215
BOER,CATH,FABR,PINT,0.084773663,0.099588477,0.81563786,1215
CACA,CATH,FABR,PINT,0.981069959,0.009053498,0.009876543,1215
CAHE,CATH,FABR,PINT,0.980246914,0.009053498,0.010699588,1215
CAIR,CATH,FABR,PINT,0.979423868,0.009053498,0.011522634,1215
CAOV,CATH,FABR,PINT,0.979423868,0.011522634,0.009053498,1215
CAPY,CATH,FABR,PINT,0.896296296,0.06255144,0.041152263,1215
CASE,CATH,FABR,PINT,0.976131687,0.017283951,0.006584362,1215
BOER,CACA,FAPA,PINT,0.080658436,0.101234568,0.818106996,1215
BOER,CAHE,FAPA,PINT,0.081481481,0.104526749,0.81399177,1215
CACA,CAHE,FAPA,PINT,0.974485597,0.012345679,0.013168724,1215
BOER,CAIR,FAPA,PINT,0.080658436,0.102880658,0.816460905,1215
CACA,CAIR,FAPA,PINT,0.980246914,0.012345679,0.007407407,1215
CAHE,CAIR,FAPA,PINT,0.979423868,0.011522634,0.009053498,1215
BOER,CAOV,FAPA,PINT,0.080658436,0.101234568,0.818106996,1215
CACA,CAOV,FAPA,PINT,0.979423868,0.009053498,0.011522634,1215
CAHE,CAOV,FAPA,PINT,0.981069959,0.008230453,0.010699588,1215
CAIR,CAOV,FAPA,PINT,0.982716049,0.006584362,0.010699588,1215
BOER,CAPY,FAPA,PINT,0.087242798,0.097942387,0.814814815,1215
CACA,CAPY,FAPA,PINT,0.894650206,0.039506173,0.065843621,1215
CAHE,CAPY,FAPA,PINT,0.889711934,0.043621399,0.066666667,1215
CAIR,CAPY,FAPA,PINT,0.893004115,0.040329218,0.066666667,1215
CAOV,CAPY,FAPA,PINT,0.89218107,0.042798354,0.065020576,1215
BOER,CASE,FAPA,PINT,0.079835391,0.102057613,0.818106996,1215
CACA,CASE,FAPA,PINT,0.976954733,0.006584362,0.016460905,1215
CAHE,CASE,FAPA,PINT,0.978600823,0.007407407,0.01399177,1215
CAIR,CASE,FAPA,PINT,0.977777778,0.006584362,0.01563786,1215
CAOV,CASE,FAPA,PINT,0.981893004,0.007407407,0.010699588,1215
CAPY,CASE,FAPA,PINT,0.890534979,0.065843621,0.043621399,1215
BOER,CATH,FAPA,PINT,0.081481481,0.103703704,0.814814815,1215
CACA,CATH,FAPA,PINT,0.981069959,0.009053498,0.009876543,1215
CAHE,CATH,FAPA,PINT,0.978600823,0.010699588,0.010699588,1215
CAIR,CATH,FAPA,PINT,0.981893004,0.006584362,0.011522634,1215
CAOV,CATH,FAPA,PINT,0.980246914,0.011522634,0.008230453,1215
CAPY,CATH,FAPA,PINT,0.89218107,0.067489712,0.040329218,1215
CASE,CATH,FAPA,PINT,0.979423868,0.014814815,0.005761317,1215
BOER,FABR,FAPA,PINT,0.023045267,0.028806584,0.948148148,1215
CACA,FABR,FAPA,PINT,0.090534979,0.086419753,0.823045267,1215
CAHE,FABR,FAPA,PINT,0.090534979,0.087242798,0.822222222,1215
CAIR,FABR,FAPA,PINT,0.090534979,0.085596708,0.823868313,1215
CAOV,FABR,FAPA,PINT,0.091358025,0.087242798,0.821399177,1215
CAPY,FABR,FAPA,PINT,0.094650206,0.087242798,0.818106996,1215
CASE,FABR,FAPA,PINT,0.089711934,0.087242798,0.823045267,1215
CATH,FABR,FAPA,PINT,0.089711934,0.087242798,0.823045267,1215
BOER,CACA,FDEN,PINT,0.086419753,0.097119342,0.816460905,1215
BOER,CAHE,FDEN,PINT,0.087242798,0.100411523,0.812345679,1215
CACA,CAHE,FDEN,PINT,0.976131687,0.01399177,0.009876543,1215
BOER,CAIR,FDEN,PINT,0.086419753,0.098765432,0.814814815,1215
CACA,CAIR,FDEN,PINT,0.982716049,0.011522634,0.005761317,1215
CAHE,CAIR,FDEN,PINT,0.982716049,0.008230453,0.009053498,1215
BOER,CAOV,FDEN,PINT,0.086419753,0.097119342,0.816460905,1215
CACA,CAOV,FDEN,PINT,0.981893004,0.009053498,0.009053498,1215
CAHE,CAOV,FDEN,PINT,0.981893004,0.007407407,0.010699588,1215
CAIR,CAOV,FDEN,PINT,0.986831276,0.004938272,0.008230453,1215
BOER,CAPY,FDEN,PINT,0.09218107,0.095473251,0.812345679,1215
CACA,CAPY,FDEN,PINT,0.902057613,0.039506173,0.058436214,1215
CAHE,CAPY,FDEN,PINT,0.897942387,0.041152263,0.06090535,1215
CAIR,CAPY,FDEN,PINT,0.900411523,0.040329218,0.059259259,1215
CAOV,CAPY,FDEN,PINT,0.900411523,0.041975309,0.057613169,1215
BOER,CASE,FDEN,PINT,0.085596708,0.098765432,0.81563786,1215
CACA,CASE,FDEN,PINT,0.977777778,0.008230453,0.01399177,1215
CAHE,CASE,FDEN,PINT,0.982716049,0.005761317,0.011522634,1215
CAIR,CASE,FDEN,PINT,0.981069959,0.005761317,0.013168724,1215
CAOV,CASE,FDEN,PINT,0.985185185,0.005761317,0.009053498,1215
CAPY,CASE,FDEN,PINT,0.899588477,0.059259259,0.041152263,1215
BOER,CATH,FDEN,PINT,0.087242798,0.099588477,0.813168724,1215
CACA,CATH,FDEN,PINT,0.983539095,0.009053498,0.007407407,1215
CAHE,CATH,FDEN,PINT,0.983539095,0.007407407,0.009053498,1215
CAIR,CATH,FDEN,PINT,0.983539095,0.006584362,0.009876543,1215
CAOV,CATH,FDEN,PINT,0.983539095,0.009053498,0.007407407,1215
CAPY,CATH,FDEN,PINT,0.898765432,0.061728395,0.039506173,1215
CASE,CATH,FDEN,PINT,0.981069959,0.013168724,0.005761317,1215
BOER,FABR,FDEN,PINT,0.028806584,0.026337449,0.944855967,1215
CACA,FABR,FDEN,PINT,0.102880658,0.083950617,0.813168724,1215
CAHE,FABR,FDEN,PINT,0.103703704,0.083950617,0.812345679,1215
CAIR,FABR,FDEN,PINT,0.102880658,0.084773663,0.812345679,1215
CAOV,FABR,FDEN,PINT,0.102880658,0.085596708,0.811522634,1215
CAPY,FABR,FDEN,PINT,0.105349794,0.086419753,0.808230453,1215
CASE,FABR,FDEN,PINT,0.103703704,0.082304527,0.81399177,1215
CATH,FABR,FDEN,PINT,0.101234568,0.084773663,0.81399177,1215
BOER,FAPA,FDEN,PINT,0.019753086,0.018930041,0.961316872,1215
CACA,FAPA,FDEN,PINT,0.066666667,0.064197531,0.869135802,1215
CAHE,FAPA,FDEN,PINT,0.068312757,0.065020576,0.866666667,1215
CAIR,FAPA,FDEN,PINT,0.065843621,0.065843621,0.868312757,1215
CAOV,FAPA,FDEN,PINT,0.067489712,0.066666667,0.865843621,1215
CAPY,FAPA,FDEN,PINT,0.068312757,0.068312757,0.863374486,1215
CASE,FAPA,FDEN,PINT,0.069135802,0.064197531,0.866666667,1215
CATH,FAPA,FDEN,PINT,0.067489712,0.064197531,0.868312757,1215
FABR,FAPA,FDEN,PINT,0.266666667,0.24691358,0.486419753,1215
BOER,CACA,PAXI,PINT,0.901234568,0.048559671,0.050205761,1215
BOER,CAHE,PAXI,PINT,0.897942387,0.051028807,0.051028807,1215
CACA,CAHE,PAXI,PINT,0.990946502,0.007407407,0.001646091,1215
BOER,CAIR,PAXI,PINT,0.901234568,0.048559671,0.050205761,1215
CACA,CAIR,PAXI,PINT,0.992592593,0.006584362,0.000823045,1215
CAHE,CAIR,PAXI,PINT,0.991769547,0.003292181,0.004938272,1215
BOER,CAOV,PAXI,PINT,0.901234568,0.047736626,0.051028807,1215
CACA,CAOV,PAXI,PINT,0.993415638,0.002469136,0.004115226,1215
CAHE,CAOV,PAXI,PINT,0.989300412,0.001646091,0.009053498,1215
CAIR,CAOV,PAXI,PINT,0.992592593,0.001646091,0.005761317,1215
BOER,CAPY,PAXI,PINT,0.900411523,0.047736626,0.051851852,1215
CACA,CAPY,PAXI,PINT,0.988477366,0.002469136,0.009053498,1215
CAHE,CAPY,PAXI,PINT,0.985185185,0.003292181,0.011522634,1215
CAIR,CAPY,PAXI,PINT,0.988477366,0.002469136,0.009053498,1215
CAOV,CAPY,PAXI,PINT,0.988477366,0.003292181,0.008230453,1215
BOER,CASE,PAXI,PINT,0.899588477,0.049382716,0.051028807,1215
CACA,CASE,PAXI,PINT,0.990946502,0.003292181,0.005761317,1215
CAHE,CASE,PAXI,PINT,0.989300412,0.003292181,0.007407407,1215
CAIR,CASE,PAXI,PINT,0.990946502,0.002469136,0.006584362,1215
CAOV,CASE,PAXI,PINT,0.992592593,0.004115226,0.003292181,1215
CAPY,CASE,PAXI,PINT,0.986831276,0.009876543,0.003292181,1215
BOER,CATH,PAXI,PINT,0.899588477,0.049382716,0.051028807,1215
CACA,CATH,PAXI,PINT,0.993415638,0.004115226,0.002469136,1215
CAHE,CATH,PAXI,PINT,0.990946502,0.001646091,0.007407407,1215
CAIR,CATH,PAXI,PINT,0.991769547,0.001646091,0.006584362,1215
CAOV,CATH,PAXI,PINT,0.990946502,0.005761317,0.003292181,1215
CAPY,CATH,PAXI,PINT,0.98600823,0.010699588,0.003292181,1215
CASE,CATH,PAXI,PINT,0.989300412,0.006584362,0.004115226,1215
BOER,FABR,PAXI,PINT,0.900411523,0.050205761,0.049382716,1215
CACA,FABR,PAXI,PINT,0.974485597,0.011522634,0.01399177,1215
CAHE,FABR,PAXI,PINT,0.972016461,0.011522634,0.016460905,1215
CAIR,FABR,PAXI,PINT,0.974485597,0.011522634,0.01399177,1215
CAOV,FABR,PAXI,PINT,0.974485597,0.012345679,0.013168724,1215
CAPY,FABR,PAXI,PINT,0.974485597,0.012345679,0.013168724,1215
CASE,FABR,PAXI,PINT,0.973662551,0.011522634,0.014814815,1215
CATH,FABR,PAXI,PINT,0.972839506,0.011522634,0.01563786,1215
BOER,FAPA,PAXI,PINT,0.902880658,0.048559671,0.048559671,1215
CACA,FAPA,PAXI,PINT,0.978600823,0.009053498,0.012345679,1215
CAHE,FAPA,PAXI,PINT,0.975308642,0.009876543,0.014814815,1215
CAIR,FAPA,PAXI,PINT,0.978600823,0.009053498,0.012345679,1215
CAOV,FAPA,PAXI,PINT,0.978600823,0.009876543,0.011522634,1215
CAPY,FAPA,PAXI,PINT,0.977777778,0.009876543,0.012345679,1215
CASE,FAPA,PAXI,PINT,0.978600823,0.009053498,0.012345679,1215
CATH,FAPA,PAXI,PINT,0.976131687,0.009876543,0.01399177,1215
FABR,FAPA,PAXI,PINT,0.987654321,0.003292181,0.009053498,1215
BOER,FDEN,PAXI,PINT,0.900411523,0.050205761,0.049382716,1215
CACA,FDEN,PAXI,PINT,0.976954733,0.009053498,0.01399177,1215
CAHE,FDEN,PAXI,PINT,0.973662551,0.009876543,0.016460905,1215
CAIR,FDEN,PAXI,PINT,0.976954733,0.009053498,0.01399177,1215
CAOV,FDEN,PAXI,PINT,0.976954733,0.009876543,0.013168724,1215
CAPY,FDEN,PAXI,PINT,0.975308642,0.010699588,0.01399177,1215
CASE,FDEN,PAXI,PINT,0.975308642,0.009876543,0.014814815,1215
CATH,FDEN,PAXI,PINT,0.974485597,0.009876543,0.01563786,1215
FABR,FDEN,PAXI,PINT,0.98600823,0.004938272,0.009053498,1215
FAPA,FDEN,PAXI,PINT,0.989300412,0.004938272,0.005761317,1215
BOER,CACA,PBON,PINT,0.939917695,0.034567901,0.025514403,1215
BOER,CAHE,PBON,PINT,0.936625514,0.037037037,0.026337449,1215
CACA,CAHE,PBON,PINT,0.991769547,0.007407407,0.000823045,1215
BOER,CAIR,PBON,PINT,0.93909465,0.034567901,0.026337449,1215
CACA,CAIR,PBON,PINT,0.994238683,0.004938272,0.000823045,1215
CAHE,CAIR,PBON,PINT,0.994238683,0.001646091,0.004115226,1215
BOER,CAOV,PBON,PINT,0.939917695,0.034567901,0.025514403,1215
CACA,CAOV,PBON,PINT,0.995061728,0.002469136,0.002469136,1215
CAHE,CAOV,PBON,PINT,0.990946502,0.002469136,0.006584362,1215
CAIR,CAOV,PBON,PINT,0.993415638,0.002469136,0.004115226,1215
BOER,CAPY,PBON,PINT,0.940740741,0.033744856,0.025514403,1215
CACA,CAPY,PBON,PINT,0.991769547,0.003292181,0.004938272,1215
CAHE,CAPY,PBON,PINT,0.988477366,0.004115226,0.007407407,1215
CAIR,CAPY,PBON,PINT,0.990946502,0.004115226,0.004938272,1215
CAOV,CAPY,PBON,PINT,0.991769547,0.003292181,0.004938272,1215
BOER,CASE,PBON,PINT,0.938271605,0.036213992,0.025514403,1215
CACA,CASE,PBON,PINT,0.993415638,0.002469136,0.004115226,1215
CAHE,CASE,PBON,PINT,0.991769547,0.001646091,0.006584362,1215
CAIR,CASE,PBON,PINT,0.992592593,0.002469136,0.004938272,1215
CAOV,CASE,PBON,PINT,0.992592593,0.003292181,0.004115226,1215
CAPY,CASE,PBON,PINT,0.990123457,0.006584362,0.003292181,1215
BOER,CATH,PBON,PINT,0.938271605,0.035390947,0.026337449,1215
CACA,CATH,PBON,PINT,0.995061728,0.003292181,0.001646091,1215
CAHE,CATH,PBON,PINT,0.991769547,0.000823045,0.007407407,1215
CAIR,CATH,PBON,PINT,0.994238683,0.000823045,0.004938272,1215
CAOV,CATH,PBON,PINT,0.993415638,0.003292181,0.003292181,1215
CAPY,CATH,PBON,PINT,0.990123457,0.005761317,0.004115226,1215
CASE,CATH,PBON,PINT,0.992592593,0.004938272,0.002469136,1215
BOER,FABR,PBON,PINT,0.938271605,0.032921811,0.028806584,1215
CACA,FABR,PBON,PINT,0.981893004,0.008230453,0.009876543,1215
CAHE,FABR,PBON,PINT,0.979423868,0.008230453,0.012345679,1215
CAIR,FABR,PBON,PINT,0.981069959,0.009053498,0.009876543,1215
CAOV,FABR,PBON,PINT,0.981893004,0.008230453,0.009876543,1215
CAPY,FABR,PBON,PINT,0.982716049,0.006584362,0.010699588,1215
CASE,FABR,PBON,PINT,0.981069959,0.007407407,0.011522634,1215
CATH,FABR,PBON,PINT,0.980246914,0.009053498,0.010699588,1215
BOER,FAPA,PBON,PINT,0.940740741,0.03127572,0.027983539,1215
CACA,FAPA,PBON,PINT,0.98436214,0.006584362,0.009053498,1215
CAHE,FAPA,PBON,PINT,0.981069959,0.007407407,0.011522634,1215
CAIR,FAPA,PBON,PINT,0.983539095,0.007407407,0.009053498,1215
CAOV,FAPA,PBON,PINT,0.98436214,0.006584362,0.009053498,1215
CAPY,FAPA,PBON,PINT,0.985185185,0.004115226,0.010699588,1215
CASE,FAPA,PBON,PINT,0.98436214,0.005761317,0.009876543,1215
CATH,FAPA,PBON,PINT,0.982716049,0.007407407,0.009876543,1215
FABR,FAPA,PBON,PINT,0.990946502,0.004115226,0.004938272,1215
BOER,FDEN,PBON,PINT,0.938271605,0.032098765,0.02962963,1215
CACA,FDEN,PBON,PINT,0.98436214,0.005761317,0.009876543,1215
CAHE,FDEN,PBON,PINT,0.981069959,0.006584362,0.012345679,1215
CAIR,FDEN,PBON,PINT,0.983539095,0.006584362,0.009876543,1215
CAOV,FDEN,PBON,PINT,0.98436214,0.005761317,0.009876543,1215
CAPY,FDEN,PBON,PINT,0.983539095,0.004115226,0.012345679,1215
CASE,FDEN,PBON,PINT,0.982716049,0.005761317,0.011522634,1215
CATH,FDEN,PBON,PINT,0.982716049,0.006584362,0.010699588,1215
FABR,FDEN,PBON,PINT,0.990123457,0.004115226,0.005761317,1215
FAPA,FDEN,PBON,PINT,0.990946502,0.004115226,0.004938272,1215
BOER,PAXI,PBON,PINT,0.641152263,0.189300412,0.169547325,1215
CACA,PAXI,PBON,PINT,0.648559671,0.181893004,0.169547325,1215
CAHE,PAXI,PBON,PINT,0.648559671,0.180246914,0.171193416,1215
CAIR,PAXI,PBON,PINT,0.647736626,0.182716049,0.169547325,1215
CAOV,PAXI,PBON,PINT,0.648559671,0.181893004,0.169547325,1215
CAPY,PAXI,PBON,PINT,0.649382716,0.181069959,0.169547325,1215
CASE,PAXI,PBON,PINT,0.647736626,0.181069959,0.171193416,1215
CATH,PAXI,PBON,PINT,0.64691358,0.182716049,0.17037037,1215
FABR,PAXI,PBON,PINT,0.647736626,0.181893004,0.17037037,1215
